,Series_reference,Period,Data_value,Supp,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,Zeros,Suare_of_magnitude
3186,ECTM.S19S1PC,2006.1,1.6,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3187,ECTM.S19S1PC,2006.11,-0.2,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3188,ECTM.S19S1PC,2006.12,1.4,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3189,ECTM.S19S1PC,2007.01,0.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3190,ECTM.S19S1PC,2007.02,1.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3191,ECTM.S19S1PC,2007.03,0.4,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3192,ECTM.S19S1PC,2007.04,0.7,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3193,ECTM.S19S1PC,2007.05,-0.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3194,ECTM.S19S1PC,2007.06,1.6,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3195,ECTM.S19S1PC,2007.07,-0.2,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3196,ECTM.S19S1PC,2007.08,0.6,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3197,ECTM.S19S1PC,2007.09,1.4,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3198,ECTM.S19S1PC,2007.1,-0.4,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3199,ECTM.S19S1PC,2007.11,1.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3200,ECTM.S19S1PC,2007.12,-0.2,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3201,ECTM.S19S1PC,2008.01,0.5,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3202,ECTM.S19S1PC,2008.02,0.0,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3203,ECTM.S19S1PC,2008.03,0.0,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3204,ECTM.S19S1PC,2008.04,0.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3205,ECTM.S19S1PC,2008.05,0.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3206,ECTM.S19S1PC,2008.06,-0.4,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3207,ECTM.S19S1PC,2008.07,1.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3208,ECTM.S19S1PC,2008.08,0.9,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3209,ECTM.S19S1PC,2008.09,-0.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3210,ECTM.S19S1PC,2008.1,0.4,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3211,ECTM.S19S1PC,2008.11,-1.0,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3212,ECTM.S19S1PC,2008.12,0.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3213,ECTM.S19S1PC,2009.01,-0.5,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3214,ECTM.S19S1PC,2009.02,1.2,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3215,ECTM.S19S1PC,2009.03,-0.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3216,ECTM.S19S1PC,2009.04,0.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3217,ECTM.S19S1PC,2009.05,0.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3218,ECTM.S19S1PC,2009.06,-0.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3219,ECTM.S19S1PC,2009.07,0.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3220,ECTM.S19S1PC,2009.08,0.7,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3221,ECTM.S19S1PC,2009.09,0.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3222,ECTM.S19S1PC,2009.1,-0.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3223,ECTM.S19S1PC,2009.11,0.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3224,ECTM.S19S1PC,2009.12,1.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3225,ECTM.S19S1PC,2010.01,-0.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3226,ECTM.S19S1PC,2010.02,0.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3227,ECTM.S19S1PC,2010.03,1.7,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3228,ECTM.S19S1PC,2010.04,-2.0,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3229,ECTM.S19S1PC,2010.05,0.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3230,ECTM.S19S1PC,2010.06,0.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3231,ECTM.S19S1PC,2010.07,0.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3232,ECTM.S19S1PC,2010.08,0.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3233,ECTM.S19S1PC,2010.09,1.6,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3234,ECTM.S19S1PC,2010.1,0.5,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3235,ECTM.S19S1PC,2010.11,1.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3236,ECTM.S19S1PC,2010.12,0.6,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3237,ECTM.S19S1PC,2011.01,0.6,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3238,ECTM.S19S1PC,2011.02,0.0,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3239,ECTM.S19S1PC,2011.03,1.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3240,ECTM.S19S1PC,2011.04,1.5,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3241,ECTM.S19S1PC,2011.05,-0.9,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3242,ECTM.S19S1PC,2011.06,0.8,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3243,ECTM.S19S1PC,2011.07,1.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3244,ECTM.S19S1PC,2011.08,-1.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3245,ECTM.S19S1PC,2011.09,1.1,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3246,ECTM.S19S1PC,2011.1,1.3,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3247,ECTM.S19S1PC,2011.11,-0.5,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3248,ECTM.S19S1PC,2011.12,-0.2,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3249,ECTM.S19S1PC,2012.01,1.6,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3250,ECTM.S19S1PC,2012.02,-0.7,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3251,ECTM.S19S1PC,2012.03,0.7,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3252,ECTM.S19S1PC,2012.04,0.7,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
3253,ECTM.S19S1PC,2012.05,0.6,0,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Seasonally adjusted,RTS total industries,Percentage change from previous period,0.0,0.0,0,0
